,video_id,comments
2366,rCdSzYDAzL4,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'खेलोगे तो हां लिख ना', 'खेल', 'भाई मेरे साथ खेलोगे Mr Meet', 'Sir main pakistan se hn or ap ka fan hn plz GTA ka episode ana chahiay', 'Kya teri shadi nahi ai', 'Ghcyg', ""“Everything's starting Soo funnent” ujjwal brooo”😅"", 'neu', ""I unsubscribe your channel\nBecause you can't play GTA5 😔""]"
2367,oMfoLrXJUaM,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Rop hero', 'Bro mujhe bhi bata de ki ye game kaha hai', 'aoa', 'Super horror ice screan game  ojjoal bai', 'Ice cream two level two level', 'Ice cream 2 level bhai kallu ice cream to level', 'ujjwal gamer I am yuvi I am your fan', 'I play the game in hard mode and I complete in only 8to10 minutes bro', 'Where is your home']"
2368,etJKs5FXWQU,"['Ujjwal bhai mere ko is call game', 'Hello  Bhaiya  pelese  Ranch  simulator  dowlod  Karna  hii  a   nhi   rha  hii   name   Rehan   Khan', '🥴🤟', 'Can you give the game name', '3:37  BOROACHAOO🤣🤣🤣🤣🤣🤣🤣🤣😁😁😁😂😂😂😂😂', ""You make your grandpa's house like as large home home"", 'Would you like this is just something new new videos love', 'MrA name Mayank he', 'He ujjwal bahiya', 'Amp subsa  pro ho']"
2369,mydfzpzPtIg,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'GTA V', 'Minecraft ki video lagao', 'Why I feel like he is not playing .only acting like he is playing 😅i just feel.', '14:34 panchi banu udta phiru mast gagan me😂😂😂😂', 'Happy Diwali', 'Ujjwal bhi stickman party kehlo na', 'gta v mobile mein kaise le sakte hain please', 'bhai games ka name', 'Hi bro']"
2370,XcOXjkoHrkc,"['Follow me on Twitter:  https://www.twitter.com/ujjwalgamer', 'Earth\n100EARSR', 'टेक्नो गेमर आपका ट्राइडेंट खो गए', 'Riptide Lelo trident pr lagao phir paani ke andar jaao aur trident ko use Karo', 'Hardcore seris bnaya', 'Bhai warden', 'Wither', 'Ravaget', 'See Gobe', 'Warden']"
2371,wChZtrf0URU,"['Sorry Guys is baar to video kuchh jyada hi late ho gya...But LIKE, SHARE aur SUBSCRIBE banta hai...Follow me on Instagram: https://instagram.com/ujjwalgamer', '26:15 who is notice bennys art', 'Bhai tum har race me overacting krte ho is liye tum haar jaate ho', 'Micheal:nhe koi Baat manu ga Teri😂😂.\nUjjwal :tu ur Jayay ga bhai😂😂😂', 'wah ujjwal bhai maja agaya', 'you are so funny i like it', 'Bhai that thi is video me❤❤❤❤❤', 'Achi driving ha bhai ma apka bhout bda fan hu ma apke her video dakti hu', 'Yes aap jit gaye', 'opopop']"
2372,j2jG-DTK4e8,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Part 2 law', 'Mere saapno me to ate hai safeed saari pahni huyi ak bhuttt😰😰😰😱😱👻👻☠️☠️💀💀', 'Techno gamers', 'Mere Sapne Mein aata tha Bhoot', 'Ganda chis atihe mera sapnome', 'Techno  Gamerz🇮🇳', 'techno    Gamerz', 'Bhoot', 'Mere sapne me gf aata he']"
2373,-2draG1JbKA,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'please play roblox', 'Techno gamerz', 'Time to be roaster', '00:55', '0:51 the laugh', 'Finally finally he uses memes', '😁', 'Fun fact ujjwal use in this video', 'Hi']"
2374,THwJnKYEArs,"['Techno gamerz i s very prooo', 'Bro nice', '🙏🙋✌👍👍👍', 'Can somebody tell me the name of bgm please', '✌️', 'Gta5', '38:54 the legend Payal didi entry', 'Maaza aaya', 'Hello ji', 'Ujjwal 84 bhai 🏆🏆🏆🏆🏆🏆🏆']"
2375,-VIKKRH9M3k,"['Easy', 'Bhik mangay ga to koi bhik bhi nahi dega', 'Jab khanay ko roti nahi hoga kapday nahi higa tab usay aye game nahi kam denay wala hay', 'Abhi battch hay par bada hoga to pata chalay ga ki may usay q bolta tha', 'Zinfgi may mehnat kar padta hay', 'Usay pata nahi game khelkar kutch nahi hota hay', 'Bhagwan hi kutch kar saktay hay', 'Paahal ho gaya hay', 'Mera bhai aap ka video dekh kar pagall ho raha hay', 'yaar aap castle se kahi bhi ja patale ho aur khote bhi nahi mai toh kho hi jata hu compas se bhi nahi milta']"
2376,WRUClRgGzNw,"['😡😡😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬', 'Yes I am whaching', 'So funny 😂😂😂', 'Take off the headphone.', '555-286 pc  minecraft ip codes  is 192764', 'bhai GTA please 🙏', 'bhai GTA please 🙏😔', 'bhai GTA please', 'Are bhai tumhare to advertizement bhi aane lage', 'Big fan']"
2377,AiYH7teCsxA,"['Video thodi late ho gayi but is baari 1 hour dhamaka, baaki aap logo ko michael ke lie kaisa lag raha hai mujhe instagram pe batao : https://instagram.com/ujjwalgamer', 'Family: you are criminal\nMicheal : juice is important 😂😂\nUjjwal :Mari marzi 😂😂😂😂😂', 'Bhai gta v ko download kaise kare please batao', 'Tamura', 'Mast\nGood 👍', 'Bhai apki gold lemo kha he', 'Bhai ye wo he ghar ha na jo nest video ma liya tha😁😁', 'dagan boss ko mar do', 'Fine', 'Hiip']"
2378,XCxNheIFi60,"[""We just crossed 15 million subscribers! That's so crazy! Thank you so much for your love and support..."", 'Ujjwal jakar dekho maine Instagram per Tumhen Kuchh Bheja Hai', 'She was not 🚭🚫😂😅😹🤣🙄', 'Bro apna armor pa thorns enchantment lagao', 'Your bot noob', '30 million soon', 'Bhaiya  aap elytra mein riptide1 aur unbreaking 3 milao', 'Pa gal', 'Op', 'Granny 5 khelo']"
2379,Y_jLdKGmRdU,"['Please play gta  5 or R.D.R 2', 'Mai to kuker', 'Tomhara income Kiya hai', 'Techno gamer bhaiya main bahut Garib hun Fir Bhi Mujhe GTA V khelne ka bahut Shauk hota hai aur mere pass main Khel Nahin Pata hun acchi Kuchh Aise app per to net hi chahie', 'nice game 👍', 'Kya game hai bhai', 'Free Fire Jindabad', 'Please bhai mere ko ek video miloge aap bolna ki Aditya mere ko comment kiya tha please bhai please please', 'Shaitan baccha please yaar vah game per part tu banaa aur usko continue karo yaar please', 'Bhai aap mere favourite game ho please yaar locker craft mein kaise bhi bike banaa kar dikha do yaar please mera naam Aditya hai vaise nice to meet']"
2380,vP5YV4RX9OI,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Techno gamerz is god of minecraft', 'Ujjawal bahia mugh elitra se ureana nahi ata hai please sikha do', 'Diwali ki hardik shubhechha bhai aapko', 'Gamer Maine aapka world sem tu sem banaa liya hai chahe to dekhne a jao aur chapati bhai aur laoge bhai kabhi world banaa liya hai aur techno game aapka h******* world banaa liya hai', 'Up  end  ko  normal world ki tara   banaya', 'Please build wool automatic farm', 'Tera pass to aao hi diamond ka block hai mera pas to pura diamond blocks ka pura castle hai', 'hi legend', 'Or toom tto bhot uchha games khlta ho']"
2381,D34UAGujOSI,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Who watching in  2023 😂😂', 'NOOB PRO HACKER IS NOOB', 'This is my most fav intro😂😂', 'Its a funny game i cant stop laughing', 'कौन-कौन Meri Tarah comment padhne Aaya Hai ,🧐😏🤣', 'What is it', 'I name Tahid Hossain', 'Why we do not watch', '😂😂😂😂🤣🤣👍']"
2382,rAeAQr0UtYY,"['Sorry Guys is baar to video kuchh jyada hi late ho gya...But LIKE, SHARE aur SUBSCRIBE banta hai...Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Bhai world ki jo Bari race hai osmein beech wali car le jao', 'Ok', 'Yes', 'i am playing gta in mobile😎😎', 'Vigilantism is paga ail booster bhai', 'Techno gamer car ma go flam ha', 'Io+very', 'Bhai apki gold lemo kha he', 'Rage coffee is very nice \n  Ujjwal']"
2383,Wvlj7MrBp04,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Zzd fd 🆓 📴 GH\nFt cc fxff ft cc gf ft t set ♥️', 'Aawez ऊचबलचरासिया', 'NO', ""I don't want to study ."", 'Pig is also pink', 'Bay sab a gram ke nam key he', 'Pink animal is pig', 'ap mujse friendship plz plz you are so cute', 'Rad shart']"
2384,0dsR4J7nt-c,"['Guys kaisa laga video, achha laga ho to LIKE, SHARE aur SUBSCRIBE kardo...\r \r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Best bro 🔥🔥', 'Please raid on your castle', 'No', 'Gta', 'Gta', 'Gta 5 ki new video kebe aayegi', 'all tnts in a inventry', '45:34 most funny', 'silk touch lagao']"
2385,AYdoS5JMlZU,"['op', '👌', 'Rizza app chalate Ho', 'Laser light', 'I am big fan techno gamer Ujjwal is best', '👌', '😎🤟🤗🎤🎺🎧🚸', '🙏👌', 'nice', '👌']"
2386,cidpTLBfxkk,"['Guys kaisa laga video, achha laga ho to LIKE, SHARE aur SUBSCRIBE kardo...\r \nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Ujjwal your vedios is very best\nor you playing very nice.', 'I like this video', 'Op gameplay bro 😎😎', 'This game name is metal horror 😎😎', 'Death park 2 gameplay', 'Ye to mujhe funny laga agli baar isse bhi zyada horror game khelna by', 'Please you play granny chapter 2', 'Nowplay mrtel horror escape cacter 3', 'Nowplay meter horror pas 3']"
2387,GDauqjE95hM,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Inka ek spooner hota hai', 'Wo woodland mansion  fleet bhaiya ne jala diya tha or unko dimond block obsidian ke andar us wale woodland mansion me or please say me hi Avisha', 'I love you ujjwal bhai', 'Sword  mein aap fire expect  knoc back use kar  sakte hain', 'Epic scene 42:40 😂😂🤣🤣', 'Do 1 warden vs you smarty and fleet', 'How collect diamond', ""Yellow your you'd be is\nvery amazing"", 'Jiske mein aapane Red Stone dhundha hai use game mein aap pahle a Chuke Ho Yad karo Jab aapka Kaushal dirt ka tha']"
2388,QLf-30EEcCc,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', '19:23', 'Yes', 'White', 'White colour', 'White colour', 'blue', 'Hahahaha again Trevor having fun with that guy 42:10', 'Bro you forget your Lambo. Cian at airport', 'Blue']"
2389,YWpVAXypjuA,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Bhai please endless nightmare khelo', 'Bhaiya is game ko jald he escaped kro', 'Real life bhut nahi hote', 'Bhai ice cream 7 kelo', 'Ruko Jara sabar karo', '😱😱😱😱😱👿😂😂😂😂😂😂😂', 'Iska link discription mein do mujhe install karna hai 🙏', 'Hllo bay feer fier klalikumo', 'You are very super gamer techno Gamers God level youtuber in YouTube']"
2390,bgTky0MsfIg,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r Follow me on Instagram: https://instagram.com/ujjwalgamer', '🖕🤜🇮🇳🤛', 'Ujjwal bro op', 'কিশ', 'হা হা হা', 'Hide and seek with uncle ji 😂', 'Legends only know that it is like a horror game✨✨🤣🤣🤣', 'legends are watching this video 😅 29.3million subs 🤣😂', 'Fgdd', 'Stleaing ps5 game part2']"
2391,-z2ljZ6itQY,"['Old hai par Gold hai, aapko kaisa laga gameplay video ?', 'Mar Score 798000000000000044000000000009', 'bhai koi naya game lao', 'Play melon play  ground', ""30985 and I'm kid"", '27900', '100000000000004323', '100', 'OP Game', 'आप क्या-क्या गेम खेलने में बिजी हो इतना नेक और बुरे होते ही आ गया है']"
2392,6fU9Hj0dKn8,"['Wassup guys kaisa laga video, next me kya kiya jaye ?', 'I love you ❤️', 'Mat to DO', 'Nah I', 'You are best YouTuber', 'Ok', 'Please make video of free fire max and Please gift me three aur four imotes in free fire max Please🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 my ID is yugmaan1234 Please give me', 'OMG', 'Hello neighbour khelo', 'Bhai hello neighbour khelo']"
2393,GyGSlnVW8Cc,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Ha', 'yes', 'Did any one notice the shirts of ujjwal and micheal kisney notice kiya\n➡️➡️➡️👇👇👇👇👇\n👇👇', '😂❤😂❤😂gochu😂😂😂😂😂drift Kay liyay like kro yaar ❤❤❤❤plz', 'माइकल तुम बॉडी बनाओ', 'Yes', 'Body banaa lo na', 'Iam honey', 'Hlo']"
2394,3GzTduczSaQ,"['Gta', '𝓱𝓲', 'Mere', 'Op gorilla', 'Han bhai. Plz karo', 'Asasa', 'Gorilla  op🤑', 'Iski new video upload karo', 'கின்          கொம்  ஒப்', 'Yes']"
2395,8LiwDU2f5ig,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Techno game aap bahut acche video banate Ho', 'Op', 'U have no instagram', 'And also like me', 'Gt\nA5djxlsvkxgl', 'Ek video aisi banana jisme warden se ladne ko wither ko spon karna', 'Ender gardian', 'Lumborghnin', 'Car']"
2396,--L_wDHUaxY,"['Guys we crossed ""14M subscribers"" Thankyou so much for your love & support😍🙏', 'Bhai is game ka naam kya hai', 'Bhai is game ka naam kya hai', 'I like your video', 'I like your video', 'Hi sir how are you', 'Zindabad. Bhai bhai', 'Parth 2', 'Mobile me ya game kaise load hoga', 'Main carft ka nasha']"
2397,1i0iaPjLFTc,"['Aaj to LIKE, SHARE aur SUBSCRIBE banta hai...Follow me on Instagram: https://instagram.com/ujjwalgamer', 'Op techno gamerz', 'Deshi Katta=☠️', 'bhai 4 million to maaf ho gye the to kha se 5 million pay kiya aur 3 million  aur pay krna pda', '28:05 😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'Nice showroom', 'Hfhfuf and the lion and the lion 🦁', 'Game mein aap apni Marji chalate Ho FIR bolate ho like surprise karo', 'You have forgot about your showroom in your next episodes you have only vast the money', '600 million dollar diamond 💎\n100 million robary from allobiyo\n100 million from car\n100 million from super quadra\n=900 million dollar\nBut you have to give 800 million dollar Dane tha aapna 100 million dollar Jayda da diye']"
2398,U-c-c3ty3xw,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Bhaiya shadow fight 2 kilo', 'Why are shadow fight 2 khelo', 'Figth wither video 20 wither utorget complit antaj sitfor itni 15 secends andar wither boss u', 'Techno gamerz  3 wider 26 sakind', ""Everyone forget ujjal Dada's first house"", 'Total 42 seconds', 'Y', 'Congratulations  for  29 million', 'Gdhx 87']"
2399,-CnXoQ6QF04,"['Main Apne school mein Har bacche ko be matlab Peet De Tahu Eor sb bacche musse DERTEHA', 'Qetrtrttrrretr', 'I am back  banck', '1=1000009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000⁰00000000000⁰0000⁰000000000000000000000000000000000000000000000000000000000000009999999999999999900000000000000000000000000000000000000000000000000000000000M', 'Firoz', 'Good girl', 'I am good girl in school', 'Eye 👁️ 👀 you', 'Is game ko Dodgeball Kahate Hain', 'Football']"
2400,6QW_zHpMRd0,"['Congratulations guys our Gta 5 series has completed 1 year. Thank you for all your support over the years!', 'Underwater mafia or Michal ki Friendship ke liye ek like to bnta hai', 'I love techno gemer ilove mom', '197', 'Mat batana mat batana', 'I love GTA 5', 'Ujjwal bhai bohot galat 😈', 'Not tell laster', 'Bhai mujhe gta5 mobile mein khelna hai pr mere pass pc nhi hai', 'Your golden Lamborghini sain']"
2401,Kpo_5hYOWmM,"['Aaj to LIKE, SHARE aur SUBSCRIBE banta hai...Follow me on Instagram: https://instagram.com/ujjwalgamer', 'I am watching in 2022', 'HITMAN 3 ka part 7 kab ayega', 'nkojboss', ""Worst gamer ever am not a hater my friend were talking about him so i also start watching him to see why ppl love him so much i choosed hitman Series Becuse hitman is a very interesting game anyone a noob can also play this game like a god but this guy just fucked it he just keep talking and i cant understand the story and its look like he know's ever things whats is coming on and etc just fucked it a nood gamer he is 😔💔"", 'i like you', 'Binod', 'Part 7', 'Miss you agent 47', 'Bhai is game ko takkar deny wale game nahi Hy yaar Kya Kamal story hy']"
2402,QbSMiuJ5vLU,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Crpper head ues ucan penlou  crpper head crpper direcet doursekarletahe but is crpper head se anehihouta he a MINECRAFT mehoutahe', 'Hog bhyjttju', 'nahi dal na chahi yeah', 'Noob diamond ka Bna', 'Ujjwal bhaiya please I am big fan please lifestyle', 'bhai elyrra udana sekhao please', 'SHIVA', 'Fool moon hoga islie itne zombies', 'Techno gamer Mac Nu Mujhe Pro bnao']"
2403,aOYF9XY0bZQ,"['🌷🌷👌👌👌🌷🌷✔', 'Payal zone ko kitna chappal mar ne chahi ye (1like-5 billion chappal)😂😂😂😂\n👇', 'hlo', 'Miss world miss universe, miss earth', 'Poland, Jamaica, Mexico, India', 'Nepal India', 'Play prine of persia pc game', '😭😭', 'i like this', 'Hi']"
2404,Q8bRvACpS64,"['Jaldi se LIKE, SHARE aur SUBSCRIBE kardo...\r\nFollow me on Instagram: https://instagram.com/ujjwalgamer', 'Hloo.', 'Hello', 'Hellp', 'I think viewers 100०/० are students', 'Mujhe laga ki aapane vah kat raha hai uska gate Tut Gaya lagta hai', 'Franklin lo', 'It is your car', 'My fabrate gamer', 'Hii dost']"
2405,7Zcz4fQBq5A,"['Guys don\'t forget to share this video to your ""MINECRAFT"" friends.', '8 seconds', '18', 'Ap ne wither ko 14s me mara', '10', '21', '11 Seconds', '9 starting💪', '👌👍wither killed on 12 seconds WOW👏', '8s m']"
2406,vvcK1rn7lf0,"['Jaldi se LIKE aur SHARE kardo...Follow me on Instagram: https://instagram.com/ujjwalgamer', 'All four were correct but in a different way', 'Aap kaun se App se aana editing karte ho', 'last', 'Bhai aap jis plane mein Ja Rahe Ho mongas ka ek new update ka plane tha Sab Kuchh aapko bhi ho chuka hai', 'You wonderful 👍👍👍', 'Aap konsi class mein ho', '15:57', 'Ujjwal  hi', 'kgf']"
2407,kGb-ERhZmM0,"['Me', 'RRR', ""Ujjawal bhai it's very difficult dangerous scene in agent 47 situation is sad"", 'Gta V', 'Never go to the allowed park chapter 2', 'I am fan of ujwall', 'Ma Jo techno ka real fan', 'agar yaheee game live khelo na tw phala game ma hi 4 hour laga do ga tm 44 mint ma pura pura parts khatam kr rahe\ndosra ya k live khelo tw maza ai videos bana k dalna koi mushkil kam nai', 'Siddhi print happy l you', 'Op tecno gamer']"
2408,UX4GS55Ob7o,"['Aaj to LIKE, SHARE aur SUBSCRIBE banta hai...Follow me on Instagram: https://instagram.com/ujjwalgamer', '😘🥇📷', 'Congratulations 29.6 million subscribers 🎊🎊', 'Name Ujjwal bhokal like Mukesh Ambani 👌👌', 'New games', 'Very nice videos bro', 'Vhbuccdufjh', 'Mujhe yah game bahut Achcha Laga to aap log fir se yah game khelna please Mujhe cal Shout Out chahie theek hai dena', 'Royals car banane dikhao', '50000000000   LAKE  LIKE']"
